variety,brix_numeric,firmness_numeric,starch_numeric,size_numeric,season_numeric,routing,variety_base_price,storage_days,price_per_lb,economic_loss
Honeycrisp,14.787845759668022,3.6224264428951884,13.909730561326388,4.112046240905208,3,fresh_premium,3.24,9.885936903672963,2.8,0.0
Fuji,16.14167427623404,3.964056739705525,13.494389830644128,4.1141183865112065,4,fresh_premium,2.0,3.385841580453673,2.8,0.0
Honeycrisp,14.72718152445813,3.628315169808921,13.320394753435462,4.345071995855556,3,fresh_premium,3.24,0.40105730100015424,2.8,0.0
Gala,11.581526549355727,2.9873425500760566,11.575265458087356,3.532960466599909,3,fresh_standard,1.75,10.484200498860961,1.75,0.0
Granny Smith,10.75477284841106,3.8265611765325147,16.940148913333413,3.4335124638325474,4,fresh_standard,1.75,16.60619337729086,1.75,0.0
Golden Delicious,13.892794002420484,3.261088615090596,10.033343101199266,4.263542097757142,4,fresh_standard,1.5,3.639868779777241,1.75,0.0
Gala,13.517608039362635,2.9320429156545247,11.35851122381558,3.362120221654884,3,fresh_standard,1.75,18.147392606929003,1.75,0.0
Fuji,16.816496457020644,3.847741153963894,14.441170031166681,3.7608620387341345,4,fresh_standard,2.0,6.658699190636978,1.75,0.0
Cameo,14.359996608758005,3.53409853074587,11.641126448721849,4.217318832852025,4,fresh_premium,2.15,1.6823249335612498,2.8,0.0
Gala,12.597480197241953,2.893285182759884,11.548143178684382,3.267721610126291,3,fresh_standard,1.75,21.90312223203741,1.75,0.0
McIntosh,12.826641672251174,2.709622907011965,9.235877349748467,1.4802637753128949,3,juice,1.5,1.0194117612026534,0.06,1.44
Fuji,17.318533115884605,3.6371094832072406,12.487982445316455,3.3812373626091907,4,fresh_standard,2.0,29.008597273257944,1.75,0.0
Granny Smith,11.295088834662947,3.96830633810761,16.26154084034524,3.502537915396491,4,fresh_standard,1.75,0.09128573888656558,1.75,0.0
Honeycrisp,16.022640936703766,3.581362562315505,12.797009468794746,4.17087798788858,3,fresh_premium,3.24,7.167791122084008,2.8,0.0
Fuji,17.78539787688281,3.901097351621854,13.069788527958616,3.2573615460896232,4,fresh_standard,2.0,1.4292638847523382,1.75,0.0
Braeburn,12.008599632506527,3.475353926734476,13.389680983310729,3.2786363365811226,4,fresh_standard,1.85,4.257475551903927,1.75,0.0
Granny Smith,11.720165873433231,3.9413458345858734,15.112448589701945,3.733025437538101,4,fresh_standard,1.75,1.501838337478074,1.75,0.0
Honeycrisp,15.89103143063582,3.769992717048961,13.081270243220214,3.7644808471908386,3,fresh_premium,3.24,1.4946006606751654,2.8,0.0
Jazz,15.157033308645358,3.593248148858682,13.291621625310412,3.800181907192699,4,fresh_premium,3.0,16.227425772487937,2.8,0.0
Golden Delicious,14.727269972662395,2.9218643007014324,10.82188510470022,3.6458550365964193,4,fresh_standard,1.5,15.796610985976002,1.75,0.0
Pink Lady,14.46311228029328,3.3003795760661436,15.0889781959217,4.062612251323953,5,fresh_standard,3.0,21.209228164897418,1.75,0.0
Pink Lady,13.909775680859534,3.6553343208382176,14.813815921445741,4.4703855939941075,5,fresh_standard,3.0,8.636672504679805,1.75,0.0
Cosmic Crisp,16.050549090942013,3.7433708256076166,10.429880757181513,4.726692238558851,4,fresh_premium,2.93,13.606588031607416,2.8,0.0
McIntosh,11.39230674628732,2.628667146511894,9.566593055995405,1.8933273784227116,3,juice,1.5,12.131423809886034,0.06,1.44
Ambrosia,14.428933643696395,3.4841853641845217,11.56136643103195,4.213597180935842,4,fresh_premium,2.5,7.802417880895128,2.8,0.0
Honeycrisp,15.4293739471991,3.6390545777934777,13.880460482849916,3.2027861706028165,3,fresh_standard,3.24,9.003988138795599,1.75,0.0
Braeburn,12.243837599091677,3.618039688434388,14.682192341232202,3.8108610212179856,4,fresh_standard,1.85,8.116397998589237,1.75,0.0
Pink Lady,13.505792133785775,3.4592739504124976,15.206897186762756,3.640796367215401,5,fresh_standard,3.0,8.26214260143961,1.75,0.0
McIntosh,11.480963271175128,2.5634512730028165,9.961883216168607,1.377858182663321,3,juice,1.5,13.555751028413152,0.06,1.44
Honeycrisp,15.139585209399224,3.6737342160573987,13.70601891093472,3.753499532670584,3,fresh_premium,3.24,2.8415244458114652,2.8,0.0
Gala,12.726710907732944,3.097195557979751,12.249748199213998,2.9441713220110772,3,fresh_standard,1.75,9.084512334188313,1.75,0.0
Pink Lady,13.79080838959908,3.62527978739483,15.726667299143651,4.139497081111901,5,fresh_standard,3.0,7.674994260264465,1.75,0.0
Fuji,15.210315877653677,3.8811892254770464,12.970591237456475,4.11619175799184,4,fresh_premium,2.0,6.381663846557595,2.8,0.0
Ambrosia,14.466559530792292,3.3571864332804133,12.234133032235603,3.168754005982163,4,fresh_standard,2.5,9.841262057820114,1.75,0.0
Golden Delicious,13.877526139149104,3.2559953391685292,10.834765883600946,3.385476668268092,4,fresh_standard,1.5,1.129682623868175,1.75,0.0
Cameo,14.019854966692924,3.5591808013117188,12.895247317041335,2.7562626283518563,4,fresh_standard,2.15,9.75967555656707,1.75,0.0
Gala,13.156344719503654,2.8836091199907234,11.484044159961755,3.7387562299680854,3,fresh_standard,1.75,1.6833026635169877,1.75,0.0
Gala,12.734194027393531,2.9795925023669247,12.24258489809922,3.3697897697453776,3,fresh_standard,1.75,8.993309136890183,1.75,0.0
Red Delicious,12.826052569727803,2.9918618086457673,9.192251703464303,2.870436146446938,4,juice,1.25,1.39666378613531,0.06,1.19
Cosmic Crisp,13.356040904752355,3.9252292746624673,11.4651441944205,3.777248739299614,4,fresh_standard,2.93,4.081469825093086,1.75,0.0
Gala,13.127542998957953,2.996737970289139,12.937074663399784,4.234141329451177,3,fresh_standard,1.75,5.504940203134058,1.75,0.0
Red Delicious,11.31782062169204,2.96895321510218,10.084773120380877,3.1059977147965165,4,juice,1.25,6.776994796315043,0.06,1.19
Gala,13.32564551875317,2.953977925629631,12.679603213328853,3.9734340124253116,3,fresh_standard,1.75,14.241728043015545,1.75,0.0
Cosmic Crisp,14.372040943434474,3.5992825771763317,11.317566733421435,4.235707778193202,4,fresh_premium,2.93,20.521128448769126,2.8,0.0
McIntosh,10.991026719298766,2.5292436701698646,9.72637824743245,2.7339364961201,3,juice,1.5,5.489529709153086,0.06,1.44
Red Delicious,11.326217964305123,2.9652381899606217,10.501580462359575,3.5466596092128735,4,juice,1.25,6.110703946322649,0.06,1.19
Granny Smith,11.745394507952698,3.70728047653377,16.826459372558542,2.918153768219195,4,fresh_standard,1.75,9.682022408988972,1.75,0.0
Fuji,17.557842812477983,3.8180810985915805,13.017915801928702,3.390109717368023,4,fresh_standard,2.0,13.673342168122133,1.75,0.0
Cortland,12.579235051806045,2.589654328988054,11.607083553652856,3.9018800714843884,3,juice,1.5,11.380347522784199,0.06,1.44
Honeycrisp,15.69428455593315,3.4825289483638247,13.933309638087339,3.688650240089703,3,fresh_premium,3.24,28.961716828744358,2.8,0.0
Fuji,17.641239037706047,3.906155992206847,12.923312715879447,3.2529059786218055,4,fresh_standard,2.0,2.627694552830484,1.75,0.0
Fuji,15.791584389608813,3.8378849925796126,13.756763051617838,3.2742195650450023,4,fresh_standard,2.0,8.31468630489667,1.75,0.0
Braeburn,12.281512697266447,3.6015428521033837,13.743673569132838,2.992139419124613,4,fresh_standard,1.85,1.4122898344117474,1.75,0.0
Ambrosia,15.909559223225616,3.445081238727591,12.201302133096712,4.143562082600912,4,fresh_premium,2.5,23.03417269321543,2.8,0.0
Ambrosia,15.511692443852501,3.590286857577945,12.66274702877142,3.2079320284972552,4,fresh_standard,2.5,0.2577715439667666,1.75,0.0
Granny Smith,11.430076553575057,3.9304829968884465,16.876362345049444,3.97870626793746,4,fresh_standard,1.75,4.567776864231982,1.75,0.0
Braeburn,12.968028352367686,3.729609553224916,13.964986121055325,3.720506246324361,4,fresh_standard,1.85,3.512280417935832,1.75,0.0
Golden Delicious,14.2010737451597,3.052912515963344,11.464438412624444,4.104294320358002,4,fresh_standard,1.5,2.2938704243742594,1.75,0.0
Pink Lady,14.696885696102353,3.560654969613292,14.05128413161287,3.4062007904852436,5,fresh_standard,3.0,14.112566585424567,1.75,0.0
Cameo,13.495443283834643,3.431976532581679,11.345514636562175,4.459682564068274,4,fresh_standard,2.15,6.612549796715198,1.75,0.0
Ambrosia,14.515840561177024,3.530426829009082,12.221560142151537,4.484728600263368,4,fresh_premium,2.5,8.067896422915673,2.8,0.0
Golden Delicious,13.382707901733479,3.192246601552473,11.6016361997195,3.5009714188141645,4,fresh_standard,1.5,10.75584885891871,1.75,0.0
Red Delicious,12.352266558254636,2.9847048341608886,9.07672310957595,2.0932631853659016,4,juice,1.25,8.400687394105782,0.06,1.19
Empire,12.840389534678852,3.282726528707333,11.896850311082986,3.417150599203111,3,fresh_standard,1.75,11.584394423424584,1.75,0.0
Gala,12.810465102942329,2.7860281140169314,12.889472517566158,2.1766603657405588,3,juice,1.75,16.981265530907294,0.06,1.69
Braeburn,12.80951444847914,3.3671475793617542,14.897580995383837,3.9767602297671267,4,fresh_standard,1.85,14.12047360170218,1.75,0.0
Granny Smith,10.0,3.8613652541987467,16.15133050599484,3.2403356698469667,4,fresh_standard,1.75,3.8712980038857356,1.75,0.0
Golden Delicious,14.254725273368813,3.070045573085335,11.173203474809121,3.7141836555601557,4,fresh_standard,1.5,2.3065693647100898,1.75,0.0
McIntosh,11.178706172349514,2.5,10.842138972599162,3.647290232585103,3,juice,1.5,15.77636007580913,0.06,1.44
Gala,12.279540136104643,2.8312696540063644,11.263430057158187,3.7204889992845827,3,fresh_standard,1.75,19.982911169332198,1.75,0.0
Gala,11.986884381761236,3.1585626797704314,12.360223770893946,3.496087210862325,3,fresh_standard,1.75,2.3672676380501274,1.75,0.0
Red Delicious,12.855204675231382,2.8574861447826736,9.710579286438637,2.8239090149961372,4,juice,1.25,21.8762952049863,0.06,1.19
Pink Lady,14.917878288842452,3.5527972759046396,15.134032521973335,4.275026049512276,5,fresh_standard,3.0,0.8955087106390793,1.75,0.0
Braeburn,13.29224163921484,3.635948720245868,14.181609067035831,4.006303705785042,4,fresh_standard,1.85,7.69724051944379,1.75,0.0
Pink Lady,13.930709301193561,3.5596219802691,15.757031122602696,4.05268775307298,5,fresh_standard,3.0,2.1302903185996405,1.75,0.0
Empire,11.845347181464163,3.20255019095119,11.47630150968338,4.218146569256811,3,fresh_standard,1.75,2.581671248112702,1.75,0.0
Pink Lady,13.540706637196008,3.188752940760409,15.379053502063122,3.623017705566662,5,fresh_standard,3.0,44.05133163381326,1.75,0.0
Honeycrisp,14.161435422241997,3.710676997620433,12.50048579632919,4.766369456501289,3,fresh_premium,3.24,4.5298111551091855,2.8,0.0
Cosmic Crisp,14.76579471710592,3.68017051635098,11.190155861400509,3.7899065914520715,4,fresh_premium,2.93,17.84590297012224,2.8,0.0
McIntosh,12.505568199319763,2.5590525536485997,10.92763532237636,2.1965675492045973,3,juice,1.5,15.985097044557223,0.06,1.44
Fuji,15.915856470028881,3.3310419898121406,14.460202506166947,4.638373216863867,4,fresh_standard,2.0,57.92422694036066,1.75,0.0
McIntosh,12.864432306301811,2.5,9.206293521756722,3.0300598874686924,3,juice,1.5,16.97602604565759,0.06,1.44
Golden Delicious,14.18028411556474,3.0316807172714966,11.631911578830413,2.9353863796001725,4,fresh_standard,1.5,4.40161060076273,1.75,0.0
Fuji,14.88372875039113,3.9114477125078206,13.2021125005034,2.6765206712695395,4,fresh_standard,2.0,4.624040762330013,1.75,0.0
Cosmic Crisp,13.746370049557436,3.7529698636576527,11.206304218932777,4.098277388255787,4,fresh_premium,2.93,18.140868506209323,2.8,0.0
McIntosh,11.90071900786502,2.680765791041121,9.804589356152638,3.82974512451924,3,juice,1.5,4.19272826189959,0.06,1.44
Gala,12.395838908151603,2.9147418016745226,11.671220908539686,3.491697352343458,3,fresh_standard,1.75,17.453473539422617,1.75,0.0
McIntosh,11.294779063665818,2.6589933274207564,10.867230755670189,2.2815782189404334,3,juice,1.5,1.6565108197099514,0.06,1.44
Gala,13.667014399997331,2.961015340112173,11.18413397216495,3.461885255230787,3,fresh_standard,1.75,2.3728283080935126,1.75,0.0
Cameo,13.23971800015711,3.4309870961872764,11.096928464951645,4.005068464870408,4,fresh_standard,2.15,24.171458046343446,1.75,0.0
Gala,12.09609127689223,2.6979651486642826,11.151167227708134,2.7084516832407397,3,juice,1.75,21.2840496823145,0.06,1.69
Braeburn,12.571969237877433,3.655677466469872,14.059067230044915,3.8218483399348058,4,fresh_standard,1.85,4.640548312913647,1.75,0.0
Ambrosia,15.20508672987749,3.2016446642907126,12.262615106183977,3.6749987095882704,4,fresh_standard,2.5,33.24719988512149,1.75,0.0
Ambrosia,15.180357009091258,3.513479952605665,12.863507438865632,4.396744360276107,4,fresh_premium,2.5,8.686145236225727,2.8,0.0
Honeycrisp,14.747485709431402,3.7556853346483288,13.880917168705828,4.7930084080726765,3,fresh_premium,3.24,0.5802696384483621,2.8,0.0
Ambrosia,14.3353562041337,3.4499825555895165,12.268208062752663,3.428136896339669,4,fresh_standard,2.5,3.7682913549052626,1.75,0.0
McIntosh,12.609273554666673,2.757729802782034,9.240541926257213,2.441390520998886,3,juice,1.5,0.10727461016831105,0.06,1.44
Gala,13.02672745428381,2.8172961748475154,12.264564307275279,3.5020253039582965,3,fresh_standard,1.75,9.14547542460641,1.75,0.0
Empire,13.230255534109299,3.14637358763356,10.725166425189354,3.361603000016175,3,fresh_standard,1.75,5.374687557404199,1.75,0.0
Golden Delicious,13.376049724998056,3.048756310509981,11.437398531945592,4.462603464985158,4,fresh_standard,1.5,3.079491184502587,1.75,0.0
Golden Delicious,13.621226608664902,2.748306706790878,10.960367030523775,2.680986922744019,4,juice,1.5,25.67671331856038,0.06,1.44
Golden Delicious,12.987291206403887,3.278715300720738,11.03603069781704,3.4772641509699014,4,fresh_standard,1.5,0.21376685292130954,1.75,0.0
Braeburn,12.58093950065171,3.507775927232676,14.937888794348583,4.580858059559892,4,fresh_standard,1.85,20.024432879603733,1.75,0.0
Cosmic Crisp,12.989847893260881,3.9667210024401065,10.37026585767724,3.681306436346741,4,fresh_standard,2.93,0.6972592739476131,1.75,0.0
Gala,11.450768417463923,2.7930757412048184,12.143491966287497,3.833307587805349,3,juice,1.75,26.336215041162344,0.06,1.69
Cosmic Crisp,14.620345753038713,3.798337500116122,11.82882389184992,3.8454139382656805,4,fresh_premium,2.93,8.340933410349736,2.8,0.0
McIntosh,12.892936812317556,2.7185892317856912,9.84126047375764,3.5545740813269635,3,juice,1.5,7.353354282585661,0.06,1.44
Gala,12.919307706957252,2.9133338681481606,12.402279188834948,3.3791050796314894,3,fresh_standard,1.75,0.7368409635684103,1.75,0.0
Fuji,16.193542905783158,3.7520772830235662,13.355218427944331,3.530718741128651,4,fresh_premium,2.0,15.296439433665466,2.8,0.0
Honeycrisp,14.306887773375486,3.545653239550653,12.711945357302524,4.7255718038975205,3,fresh_premium,3.24,16.409351832266424,2.8,0.0
McIntosh,11.87164619507449,2.510632348007443,9.872428834240091,2.8175954185522256,3,juice,1.5,4.088064868466333,0.06,1.44
Cosmic Crisp,14.971081788542685,3.8376414172032596,10.97884992728628,3.242127942501384,4,fresh_standard,2.93,1.3936119883380576,1.75,0.0
Granny Smith,10.0,3.7448446872730963,15.686550978128896,3.551666520955387,4,fresh_standard,1.75,0.9700608578105192,1.75,0.0
Gala,13.485390434458605,2.5,12.894181334217038,3.332622241800915,3,juice,1.75,68.05751219889282,0.06,1.69
Pink Lady,14.84743835341637,3.19287173423227,15.336425597110033,4.447462188472221,5,fresh_standard,3.0,31.612034272953352,1.75,0.0
Honeycrisp,15.889576977036983,3.6294576064687685,12.54166450252415,4.737678108474776,3,fresh_premium,3.24,1.8912851711321648,2.8,0.0
Cosmic Crisp,15.837909222834746,3.642432368564537,11.47606723285274,3.7801344708629125,4,fresh_premium,2.93,20.1962063822053,2.8,0.0
Jazz,15.54511370944323,3.621891527464587,12.263457546909123,3.5909005582888462,4,fresh_premium,3.0,3.034127313563832,2.8,0.0
Granny Smith,11.376134368314199,3.755944265304705,15.25223064475082,3.9762910802862894,4,fresh_standard,1.75,7.467463171522045,1.75,0.0
Ambrosia,15.493460609520499,3.247338123053348,12.711392187675079,3.645796616544769,4,fresh_standard,2.5,22.081574405370667,1.75,0.0
Cortland,12.434462466361552,2.7682815585964353,10.540116932203112,3.748844934348813,3,juice,1.5,8.14292932747893,0.06,1.44
Braeburn,13.988555972744269,3.6185938897323964,14.882557857813596,3.772151314105531,4,fresh_standard,1.85,3.6867829922359565,1.75,0.0
Gala,12.295770152022495,3.1701327715327143,11.574923329794501,3.7334955174007574,3,fresh_standard,1.75,0.5338954469916886,1.75,0.0
Cortland,12.518707514447952,2.763575623267294,10.88309457775966,2.259686193885635,3,juice,1.5,7.2079258540738325,0.06,1.44
Ambrosia,15.539196941702796,2.991803007080108,11.944986710013026,3.9357312442805346,4,juice,2.5,41.359895960002824,0.06,2.44
Gala,13.112489147441632,2.753352780267362,11.528552526317279,4.0981152640794845,3,juice,1.75,25.422075819010015,0.06,1.69
Red Delicious,12.409455504724974,3.003985043585733,9.157397153415019,2.7556442380466546,4,juice,1.25,5.292622181711275,0.06,1.19
Ambrosia,15.004961214707908,3.6160122760230267,12.034892703510083,3.865734676047084,4,fresh_premium,2.5,4.534906865588917,2.8,0.0
Gala,13.178312811449008,3.0257260500671466,11.050386827918459,3.13265795929535,3,fresh_standard,1.75,0.4118750595694294,1.75,0.0
Cosmic Crisp,13.421850553321285,3.8246934118353244,10.544290274459925,4.083226104106528,4,fresh_standard,2.93,10.01363697345023,1.75,0.0
Honeycrisp,15.20469559880993,3.595906954710968,12.71898230243951,3.8911593983863897,3,fresh_premium,3.24,1.4388795539029895,2.8,0.0
Gala,13.530864111353992,2.940569819812072,12.41325973975742,4.220047373856117,3,fresh_standard,1.75,22.765847094790317,1.75,0.0
Cosmic Crisp,14.222028940626169,3.8507993956607045,10.594698014745102,3.6345349800290405,4,fresh_premium,2.93,6.003620484245429,2.8,0.0
Cortland,11.737171633287304,2.66760267654442,10.283222701235799,2.443880513538502,3,juice,1.5,4.678464318667654,0.06,1.44
Red Delicious,13.201432016141288,2.840678009791251,10.53954461477117,3.38446940674217,4,juice,1.25,3.6128490595928575,0.06,1.19
Cosmic Crisp,14.092558865148806,3.982665896363321,10.273637261837923,3.734501522499091,4,fresh_premium,2.93,0.702476502911083,2.8,0.0
Golden Delicious,14.876509718962952,3.1668010633502774,10.68445104955781,4.389176461061922,4,fresh_standard,1.5,10.194365611778085,1.75,0.0
Fuji,15.638425072608854,3.9141748487448793,12.077068934608224,3.584589619767236,4,fresh_premium,2.0,1.8853618005329051,2.8,0.0
Cosmic Crisp,14.854215266450572,3.8102180667404064,11.083801894756716,4.594508265553776,4,fresh_premium,2.93,8.726817290949638,2.8,0.0
Gala,13.519747962958453,2.8051483820738747,11.625814788427297,2.3740683763748756,3,fresh_standard,1.75,36.26190861720677,1.75,0.0
Cameo,13.473396450601522,3.5056128133333906,11.457341502769207,3.050496964038055,4,fresh_standard,2.15,0.18528990395313996,1.75,0.0
Granny Smith,11.664773728725256,3.658056465164165,16.882668785573802,2.82436762345337,4,fresh_standard,1.75,5.295741788075499,1.75,0.0
Gala,12.770549011087292,2.955738756402707,12.40910885605489,3.469877229774953,3,fresh_standard,1.75,5.139759138744405,1.75,0.0
Honeycrisp,15.5657181504761,3.693965479591539,13.925296829355851,3.4987353176810956,3,fresh_standard,3.24,3.2654811863114555,1.75,0.0
Empire,12.83600419619704,3.2352285841354917,10.56701438054188,4.758932884728048,3,fresh_standard,1.75,22.541174460985467,1.75,0.0
Gala,12.358130263596452,3.0340294473698695,12.841533216926715,3.8753785601876007,3,fresh_standard,1.75,4.643671642007787,1.75,0.0
Golden Delicious,15.106407682429762,3.124703032975317,11.833512006237493,3.7974830126165426,4,fresh_standard,1.5,12.120006785882092,1.75,0.0
Fuji,16.253668972783878,3.80184861904964,12.588737150118497,3.0170201114884634,4,fresh_standard,2.0,16.706014632518276,1.75,0.0
Pink Lady,13.660957563184184,3.6286590238472867,15.595627297717268,3.990181100536659,5,fresh_standard,3.0,0.7000684637744137,1.75,0.0
Fuji,15.846457400755888,3.773310628159903,13.20438533726713,2.920601117886075,4,fresh_standard,2.0,19.465269007961112,1.75,0.0
Pink Lady,12.987198925856763,3.566351739739163,14.431350304795433,3.1535215929023073,5,fresh_standard,3.0,11.879175624204636,1.75,0.0
Cosmic Crisp,13.480419240194104,3.5883968607261947,11.598831757937958,3.438638989218851,4,fresh_standard,2.93,32.96621277767666,1.75,0.0
Cosmic Crisp,14.871408018102107,3.7229904272266827,10.165597335850252,4.723488942176866,4,fresh_premium,2.93,12.322453209093108,2.8,0.0
Golden Delicious,14.191608964488035,2.6112975728227017,10.902260139595683,3.7488637344732747,4,juice,1.5,45.21318045769716,0.06,1.44
Golden Delicious,13.386027955139932,3.119757481384808,11.190829603240218,3.2102540963236894,4,fresh_standard,1.5,8.50438643540198,1.75,0.0
Cameo,14.952641827853979,3.522067997407304,12.911960117652145,3.3814277193224207,4,fresh_standard,2.15,0.4464275173533945,1.75,0.0
Cosmic Crisp,15.772859945406491,3.8660394594388143,10.078853622737011,3.8061492200320077,4,fresh_premium,2.93,3.9098577021723018,2.8,0.0
Honeycrisp,14.65804980776875,3.6836509046762047,12.675990313703071,5.0,3,fresh_premium,3.24,4.2810261442511175,2.8,0.0
Fuji,16.315996717847124,3.6404598447558767,12.17064419333294,3.283213662819626,4,fresh_standard,2.0,27.263752954354054,1.75,0.0
Honeycrisp,14.368737678968023,3.702348631129894,12.749225229252943,3.550792664325821,3,fresh_premium,3.24,7.6060679905529,2.8,0.0
Honeycrisp,15.42041055336861,3.597729322042365,13.403933754515407,4.048497982496359,3,fresh_premium,3.24,4.979818675611507,2.8,0.0
Gala,13.478031140457633,3.1130628304945667,11.12505259148569,2.955346291911848,3,fresh_standard,1.75,3.197100945712444,1.75,0.0
Granny Smith,11.057580942871763,3.7267943841790214,,4.483015839362564,4,fresh_standard,1.75,7.155846718672418,1.75,0.0
Empire,12.692491541855196,3.4008218253367195,10.25807281777885,5.0,3,fresh_standard,1.75,5.519689472436302,1.75,0.0
McIntosh,11.808554024511368,2.502663717665132,9.253311745694388,3.235775402321841,3,juice,1.5,8.89006413735262,0.06,1.44
Gala,13.655806541453147,2.762467701991594,12.96073748188437,3.2551394965038676,3,juice,1.75,15.10056877070906,0.06,1.69
Gala,12.753668253505307,3.0209224735096925,12.370887766443802,2.548410012657225,3,fresh_standard,1.75,6.938663315181398,1.75,0.0
Honeycrisp,14.796785702320406,3.576692686973345,13.754746143855911,4.638832447894212,3,fresh_premium,3.24,8.027541190214876,2.8,0.0
Braeburn,13.343517657217733,3.6220959870962512,14.034263784021276,3.4250678687899594,4,fresh_standard,1.85,2.7360802655942322,1.75,0.0
Granny Smith,10.43543544331859,3.381370831223022,16.35279673782001,4.588044619109254,4,fresh_standard,1.75,36.85057678818887,1.75,0.0
Golden Delicious,13.030501609108214,3.10509387123741,10.910789810495881,3.5487670532337194,4,fresh_standard,1.5,12.354501489768733,1.75,0.0
Empire,13.411677537924845,3.2295468730102823,10.728242113683011,3.3290978373546793,3,fresh_standard,1.75,1.9323923332935975,1.75,0.0
Ambrosia,15.073515953171581,3.2932339310251315,11.280048195106636,3.7256375461295193,4,fresh_standard,2.5,32.47673665959655,1.75,0.0
Gala,13.236212743128082,2.7380811771165665,12.902846441691132,3.378211617562606,3,juice,1.75,21.448535451518143,0.06,1.69
Red Delicious,12.407556997006301,3.0548269910332486,,3.701371349108893,4,fresh_standard,1.25,1.2927178434698874,1.75,0.0
Ambrosia,15.328241643891651,3.07506817255054,12.144097286738601,4.13016091938561,4,fresh_standard,2.5,33.937467824296604,1.75,0.0
Fuji,14.90826277302859,3.9137185730027677,12.380472067651256,3.1509307799647677,4,fresh_standard,2.0,1.5863836746886082,1.75,0.0
Fuji,16.06857494033784,3.722729797773558,14.649820804278672,3.4633976168867697,4,fresh_standard,2.0,22.729805574721777,1.75,0.0
Gala,13.33694861256886,3.019290508121635,12.348039838117586,4.085490031606826,3,fresh_standard,1.75,2.377952381875633,1.75,0.0
Jazz,15.720376108061245,3.7827920370610655,13.164845316414493,4.834952252175703,4,fresh_premium,3.0,8.48333696210045,2.8,0.0
Golden Delicious,13.241331509248814,3.075029656784732,11.62628400896345,3.5157228516644214,4,fresh_standard,1.5,0.5369523280581069,1.75,0.0
Pink Lady,14.766411776683436,3.50460792612739,15.615691883882517,3.2035031332341655,5,fresh_standard,3.0,0.7195136073162983,1.75,0.0
Gala,12.626986731520308,3.0529949482167185,11.580091063924874,3.7520566942711047,3,fresh_standard,1.75,14.135840281196996,1.75,0.0
Gala,12.058718284206872,3.0607331230812935,12.865849725139345,4.371956397992621,3,fresh_standard,1.75,3.0053289067824744,1.75,0.0
Golden Delicious,14.377790669211366,3.2566503671628597,10.640032226174784,3.899761803226114,4,fresh_standard,1.5,3.9029853022980534,1.75,0.0
Cosmic Crisp,13.805525488629243,3.880360576966051,11.6131222957229,3.5838222134478857,4,fresh_premium,2.93,0.46821239277954846,2.8,0.0
Honeycrisp,14.873594362873197,3.660672008336012,13.14012234017873,3.585502494538964,3,fresh_premium,3.24,1.2053912139846927,2.8,0.0
Red Delicious,12.099438853810625,2.99613623461286,10.741935199725084,3.8327633390382316,4,juice,1.25,1.26086835200115,0.06,1.19
Granny Smith,11.463522307539737,3.6540207649464325,15.551133552618357,2.384397937003966,4,fresh_standard,1.75,4.95801432353727,1.75,0.0
Braeburn,13.593513965700692,3.4159436804613095,13.536094374757276,4.084173349656708,4,fresh_premium,1.85,15.80532535921241,2.8,0.0
Braeburn,13.197933820396363,3.544736051854917,13.234128825963726,3.509418677574655,4,fresh_standard,1.85,5.412307227728146,1.75,0.0
Fuji,17.114074997599342,3.9026050863044257,13.66973528550646,3.1616315071650543,4,fresh_standard,2.0,8.446375924131802,1.75,0.0
Honeycrisp,14.511562616469377,3.60621871409245,13.062709263136297,3.746528412314435,3,fresh_premium,3.24,1.6475990155667297,2.8,0.0
Jazz,14.137580422014782,3.5796352840456938,12.744334047675027,3.60755084345888,4,fresh_premium,3.0,3.1892620643003506,2.8,0.0
Cameo,14.793969351084199,3.455617429109631,12.346016332577355,4.171179400492527,4,fresh_premium,2.15,4.088848150076158,2.8,0.0
McIntosh,11.354128164579603,2.5236512988400133,10.94180942289974,2.7817243629278954,3,juice,1.5,4.048906435880678,0.06,1.44
Jazz,15.104607556365695,3.584856261338603,12.243002752601836,4.361190678913886,4,fresh_premium,3.0,20.61446433115593,2.8,0.0
Braeburn,13.824473397842658,3.6209040063609423,,3.297862923928917,4,fresh_standard,1.85,0.6534248038480917,1.75,0.0
Fuji,15.35020633281052,3.8326686463971646,14.106322362341377,2.893641068042652,4,fresh_standard,2.0,15.22759942254089,1.75,0.0
Ambrosia,14.914788643057248,3.6001218271366584,12.943065381802102,4.079928195998701,4,fresh_premium,2.5,4.869657232099602,2.8,0.0
Cortland,11.972470307012921,2.8865615610406494,10.230021873656195,3.114645044000003,3,juice,1.5,10.763290482856556,0.06,1.44
Honeycrisp,14.28371905077011,3.6912583833296684,13.59659035793355,4.162083176244221,3,fresh_premium,3.24,4.316872615150692,2.8,0.0
Fuji,16.310256215217517,3.782888712840086,13.175227351686834,2.7956720213546165,4,fresh_standard,2.0,11.722249657953292,1.75,0.0
Braeburn,13.013152077841927,3.3550649072133574,14.868065982261278,3.6859368676283806,4,fresh_standard,1.85,22.886517205275506,1.75,0.0
Fuji,16.71388916671421,3.711899845982524,13.756691186379905,3.423407191089086,4,fresh_standard,2.0,26.993819649542953,1.75,0.0
Cameo,14.406936692166354,3.5618024266238866,11.823893097224527,2.6707894587845376,4,fresh_standard,2.15,2.836441192584618,1.75,0.0
